CompetitorID,Day,domain,Referring domains,Domain Rating,URL Rating,Organic traffic,Organic traffic value,Organic pages,Impressions,Paid traffic,Paid traffic cost,Crawled pages,Organic keywords: 1-3,Organic keywords: 4-10,Organic keywords: 11-20,Organic keywords: 21-50,Organic keywords: 51+,Total Traffic
1,8/10/2023,covertswarm.com,66,19.0,12.0,359,1192,105,4490,10,66,207,5,38,100,396,553,369
1,8/11/2023,covertswarm.com,66,19.0,12.0,360,1193,104,4490,10,66,207,5,38,102,403,555,370
1,8/12/2023,covertswarm.com,66,19.0,12.0,362,1194,106,4486,10,66,207,5,37,102,409,569,372
1,8/13/2023,covertswarm.com,66,19.0,12.0,364,1202,105,4503,10,66,207,5,38,102,411,585,374
1,8/14/2023,covertswarm.com,67,19.0,12.0,364,1202,105,4507,10,66,207,5,37,107,416,589,374
1,8/15/2023,covertswarm.com,65,19.0,12.0,363,1202,107,4507,10,66,206,5,37,107,416,602,373
1,8/16/2023,covertswarm.com,64,19.0,12.0,366,1203,107,4525,10,66,206,5,38,106,415,605,376
1,8/17/2023,covertswarm.com,64,18.0,12.0,369,1202,105,4525,10,66,206,5,38,107,417,610,379
1,8/18/2023,covertswarm.com,64,18.0,14.0,361,1204,106,4960,12,73,206,4,39,108,416,616,373
1,8/19/2023,covertswarm.com,64,18.0,14.0,360,1204,106,4929,12,73,206,4,39,111,419,623,372
1,8/20/2023,covertswarm.com,63,18.0,14.0,374,1204,107,5243,12,73,206,4,40,112,415,632,386
1,8/21/2023,covertswarm.com,62,17.0,14.0,373,1200,106,5248,12,73,206,4,39,111,422,634,385
1,8/22/2023,covertswarm.com,63,17.0,14.0,375,1203,106,5325,12,73,206,4,40,114,419,644,387
1,8/23/2023,covertswarm.com,64,17.0,14.0,374,1205,109,5677,13,76,206,4,41,113,422,649,387
1,8/24/2023,covertswarm.com,64,17.0,15.0,383,1205,109,5753,13,76,206,4,39,113,423,658,396
1,8/25/2023,covertswarm.com,64,17.0,15.0,384,1203,109,5753,13,76,206,4,39,114,426,668,397
1,8/26/2023,covertswarm.com,65,17.0,15.0,384,1202,110,5753,13,76,206,4,39,117,432,679,397
1,8/27/2023,covertswarm.com,65,17.0,15.0,395,1203,112,6090,13,76,206,5,39,119,434,683,408
1,8/28/2023,covertswarm.com,67,17.0,15.0,396,1203,112,6082,13,76,206,5,39,121,438,690,409
1,8/29/2023,covertswarm.com,66,17.0,15.0,395,1201,113,5962,13,76,206,5,39,122,446,704,408
1,8/30/2023,covertswarm.com,67,17.0,15.0,395,1201,115,5962,13,76,206,5,39,126,451,725,408
1,8/31/2023,covertswarm.com,67,17.0,15.0,396,1201,117,5985,13,76,206,5,40,124,470,739,409
1,9/1/2023,covertswarm.com,68,17.0,15.0,381,1201,118,5985,13,76,206,5,40,128,464,760,394
1,9/2/2023,covertswarm.com,68,17.0,15.0,382,1201,118,6084,13,76,206,5,42,126,476,763,395
1,9/3/2023,covertswarm.com,69,17.0,15.0,394,1200,118,6095,13,76,206,5,42,128,478,779,407
1,9/4/2023,covertswarm.com,72,18.0,15.0,348,870,119,7351,33,204,206,6,45,132,476,786,381
1,9/5/2023,covertswarm.com,74,18.0,15.0,352,883,121,7351,33,204,206,6,45,134,482,799,385
1,9/6/2023,covertswarm.com,75,18.0,15.0,353,883,121,7374,33,204,206,6,46,137,482,818,386
1,9/7/2023,covertswarm.com,75,18.0,15.0,352,885,120,7374,33,204,206,6,46,135,487,830,385
1,9/8/2023,covertswarm.com,74,18.0,15.0,350,885,119,7753,35,214,206,6,46,131,488,845,385
1,9/9/2023,covertswarm.com,74,18.0,15.0,354,884,118,7801,35,214,207,6,49,128,495,848,389
1,9/10/2023,covertswarm.com,75,18.0,15.0,354,886,119,7828,35,214,207,6,49,128,504,855,389
1,9/11/2023,covertswarm.com,76,18.0,15.0,361,886,120,8174,35,214,207,6,52,126,505,863,396
1,9/12/2023,covertswarm.com,76,18.0,15.0,363,888,120,7782,33,206,207,6,52,126,508,862,396
1,9/13/2023,covertswarm.com,75,18.0,15.0,364,887,120,7738,33,206,206,6,52,126,509,875,397
1,9/14/2023,covertswarm.com,75,19.0,15.0,363,886,120,7845,33,206,206,7,51,127,512,889,396
1,9/15/2023,covertswarm.com,75,19.0,15.0,375,916,120,8026,33,206,206,8,50,130,513,897,408
1,9/16/2023,covertswarm.com,75,19.0,15.0,380,923,119,8114,33,206,206,8,51,132,512,912,413
1,9/17/2023,covertswarm.com,75,19.0,15.0,382,927,118,8070,33,206,206,9,51,135,516,920,415
1,9/18/2023,covertswarm.com,75,19.0,15.0,377,926,118,7698,32,203,206,9,51,141,522,922,409
1,9/19/2023,covertswarm.com,75,17.0,15.0,375,928,118,7773,32,203,206,9,52,140,527,927,407
1,9/20/2023,covertswarm.com,73,17.0,15.0,377,929,118,7778,32,203,206,9,53,141,537,933,409
1,9/21/2023,covertswarm.com,73,17.0,15.0,371,928,118,7508,32,203,206,8,53,141,538,930,403
1,9/22/2023,covertswarm.com,73,17.0,15.0,393,1016,117,7733,32,203,206,8,54,142,539,936,425
1,9/23/2023,covertswarm.com,73,17.0,15.0,397,1028,117,7871,32,203,206,8,55,139,546,939,429
1,9/24/2023,covertswarm.com,73,17.0,15.0,397,1038,118,7956,32,203,206,8,54,137,554,943,429
1,9/25/2023,covertswarm.com,72,17.0,15.0,396,1040,117,8003,32,203,206,8,55,134,556,934,428
1,9/26/2023,covertswarm.com,71,17.0,15.0,399,1041,117,8078,32,203,206,10,53,134,555,939,431
1,9/27/2023,covertswarm.com,71,17.0,14.0,411,1042,118,8107,32,203,206,10,53,136,558,942,443
1,9/28/2023,covertswarm.com,69,17.0,14.0,412,1044,122,8119,32,203,206,11,53,135,564,941,444
1,9/29/2023,covertswarm.com,70,16.0,14.0,409,1054,123,8160,32,203,206,11,51,139,572,948,441
1,9/30/2023,covertswarm.com,70,16.0,14.0,409,1054,121,8160,32,203,206,11,51,139,571,945,441
1,10/1/2023,covertswarm.com,70,17.0,14.0,411,1062,124,8160,32,203,206,10,52,136,588,958,443
1,10/2/2023,covertswarm.com,70,17.0,14.0,413,1056,124,8176,32,203,206,10,53,135,598,969,445
1,10/3/2023,covertswarm.com,70,16.0,14.0,412,1044,124,8136,32,203,206,10,51,132,615,978,444
1,10/4/2023,covertswarm.com,70,16.0,14.0,418,1047,125,8199,31,196,206,10,53,134,619,1002,449
1,10/5/2023,covertswarm.com,70,16.0,14.0,420,1047,125,7849,31,194,206,11,52,139,626,1007,451
1,10/6/2023,covertswarm.com,69,16.0,15.0,433,1049,125,7870,31,194,206,11,51,139,626,1027,464
1,10/7/2023,covertswarm.com,69,16.0,15.0,434,1049,125,7878,31,194,206,11,52,141,634,1042,465
1,10/8/2023,covertswarm.com,70,16.0,15.0,439,1049,123,7751,31,194,206,11,50,142,636,1060,470
1,10/9/2023,covertswarm.com,69,16.0,15.0,445,1054,121,7907,31,194,206,11,52,143,642,1069,476
1,10/10/2023,covertswarm.com,69,16.0,15.0,449,1061,121,8019,31,194,204,10,54,143,647,1087,480
1,10/11/2023,covertswarm.com,69,16.0,15.0,481,1065,121,8019,31,194,204,10,54,144,655,1116,512
1,10/12/2023,covertswarm.com,69,16.0,15.0,488,1070,121,10280,59,469,204,11,54,147,666,1126,547
1,10/13/2023,covertswarm.com,69,16.0,15.0,481,1064,123,10375,59,469,204,10,54,147,675,1161,540
1,10/14/2023,covertswarm.com,69,16.0,15.0,480,1063,124,10499,60,469,204,10,53,144,691,1180,540
1,10/15/2023,covertswarm.com,69,16.0,15.0,497,1066,125,11181,60,469,204,10,56,140,702,1201,557
1,10/16/2023,covertswarm.com,69,17.0,15.0,497,1068,126,11181,60,469,204,10,56,138,707,1214,557
1,10/17/2023,covertswarm.com,70,17.0,15.0,501,1071,126,11176,60,469,203,10,55,139,711,1235,561
1,10/18/2023,covertswarm.com,69,17.0,15.0,504,1078,126,11217,60,469,203,10,57,138,717,1250,564
1,10/19/2023,covertswarm.com,71,17.0,15.0,516,1103,126,11364,60,469,202,10,56,137,726,1263,576
1,10/20/2023,covertswarm.com,71,17.0,15.0,520,1103,126,11566,60,469,202,10,58,137,727,1264,580
1,10/21/2023,covertswarm.com,71,17.0,15.0,522,1106,126,11685,60,469,202,10,59,136,730,1263,582
1,10/22/2023,covertswarm.com,71,17.0,15.0,521,1105,125,11653,60,469,203,10,59,136,729,1267,581
1,10/23/2023,covertswarm.com,71,17.0,15.0,523,1112,125,11769,57,447,203,10,59,138,733,1267,580
1,10/24/2023,covertswarm.com,72,17.0,15.0,544,1112,125,11946,57,447,203,10,60,139,736,1280,601
1,10/25/2023,covertswarm.com,72,17.0,15.0,545,1113,126,11944,57,447,203,10,61,140,740,1282,602
1,10/26/2023,covertswarm.com,72,17.0,15.0,544,1113,126,11944,57,447,203,10,61,141,741,1285,601
1,10/27/2023,covertswarm.com,72,17.0,15.0,545,1112,126,11944,57,447,203,9,62,141,743,1289,602
1,10/28/2023,covertswarm.com,72,17.0,15.0,546,1112,126,11944,57,447,203,9,62,141,741,1300,603
1,10/29/2023,covertswarm.com,71,17.0,15.0,548,1114,127,11951,57,447,203,9,62,141,745,1306,605
1,10/30/2023,covertswarm.com,71,17.0,15.0,548,1114,127,11953,57,447,203,9,62,142,749,1308,605
1,10/31/2023,covertswarm.com,71,17.0,15.0,548,1115,127,11953,57,447,203,9,62,143,747,1310,605
1,11/1/2023,covertswarm.com,71,17.0,15.0,546,1112,127,11920,57,447,203,8,62,145,755,1308,603
1,11/2/2023,covertswarm.com,71,17.0,15.0,557,1127,129,11103,36,319,203,8,64,149,762,1346,593
1,11/3/2023,covertswarm.com,71,17.0,15.0,566,1126,129,11273,36,319,203,8,66,149,772,1359,602
1,11/4/2023,covertswarm.com,71,16.0,15.0,578,1145,130,11308,36,319,202,8,66,155,804,1384,614
1,11/5/2023,covertswarm.com,71,16.0,15.0,598,1144,133,11911,36,319,202,8,66,162,811,1402,634
1,11/6/2023,covertswarm.com,72,16.0,15.0,616,1150,132,12247,36,319,202,8,68,164,813,1420,652
1,11/7/2023,covertswarm.com,71,16.0,15.0,618,1144,134,12247,36,319,202,9,67,170,817,1435,654
1,11/8/2023,covertswarm.com,70,16.0,15.0,638,1161,134,12247,36,319,202,9,67,175,828,1431,674
1,11/9/2023,covertswarm.com,70,16.0,15.0,640,1159,134,10564,40,350,202,10,69,179,835,1442,680
1,11/10/2023,covertswarm.com,70,17.0,15.0,637,1159,134,10536,40,350,202,10,70,181,844,1441,677
1,11/11/2023,covertswarm.com,70,17.0,15.0,638,1159,134,10536,40,350,202,10,70,183,845,1441,678
1,11/12/2023,covertswarm.com,70,17.0,15.0,638,1159,134,10536,40,350,202,10,70,182,845,1442,678
1,11/13/2023,covertswarm.com,70,17.0,15.0,638,1159,134,10536,40,350,202,10,71,182,847,1445,678
1,11/14/2023,covertswarm.com,70,17.0,15.0,651,1160,135,10506,38,350,202,10,71,188,849,1462,689
1,11/15/2023,covertswarm.com,70,17.0,15.0,656,1162,136,10518,38,350,202,10,72,193,854,1470,694
1,11/16/2023,covertswarm.com,70,17.0,15.0,659,1165,136,10505,38,350,202,10,71,197,854,1476,697
1,11/17/2023,covertswarm.com,70,17.0,15.0,656,1156,137,10505,38,350,202,10,71,201,860,1505,694
1,11/18/2023,covertswarm.com,70,17.0,15.0,665,1193,137,10478,38,350,202,11,69,204,864,1533,703
1,11/19/2023,covertswarm.com,70,17.0,15.0,680,1209,138,10517,38,350,202,11,70,208,880,1558,718
1,11/20/2023,covertswarm.com,70,17.0,15.0,684,1206,139,10381,38,350,199,11,68,209,885,1579,722
1,11/21/2023,covertswarm.com,70,17.0,15.0,680,1189,139,10381,38,350,199,11,68,210,883,1580,718
1,11/22/2023,covertswarm.com,70,17.0,15.0,689,1206,138,10401,38,350,199,11,69,218,900,1598,727
1,11/23/2023,covertswarm.com,69,17.0,15.0,683,1192,138,10180,42,372,198,11,70,215,911,1603,725
1,11/24/2023,covertswarm.com,70,17.0,15.0,687,1189,137,10222,42,372,193,12,70,217,916,1625,729
1,11/25/2023,covertswarm.com,70,17.0,15.0,695,1189,136,10364,42,372,186,12,72,223,921,1652,737
1,11/26/2023,covertswarm.com,70,17.0,15.0,700,1190,137,10413,42,372,183,12,74,225,940,1675,742
1,11/27/2023,covertswarm.com,70,17.0,15.0,703,1192,137,10430,42,372,182,12,75,227,960,1684,745
1,11/28/2023,covertswarm.com,70,17.0,15.0,701,1178,137,9530,42,372,167,14,73,231,956,1706,743
1,11/29/2023,covertswarm.com,70,17.0,15.0,736,1217,137,10886,52,423,159,14,78,232,971,1725,788
1,11/30/2023,covertswarm.com,70,17.0,15.0,732,1218,138,10836,52,423,135,14,76,236,976,1741,784
1,12/1/2023,covertswarm.com,69,17.0,15.0,736,1223,140,10861,52,423,122,15,76,237,974,1756,788
1,12/2/2023,covertswarm.com,69,17.0,15.0,742,1226,140,11050,52,423,111,14,77,233,977,1762,794
1,12/3/2023,covertswarm.com,69,17.0,15.0,741,1226,138,11042,52,423,102,15,75,235,974,1778,793
1,12/4/2023,covertswarm.com,69,17.0,15.0,738,1222,137,11124,52,423,99,15,75,236,971,1789,790
1,12/5/2023,covertswarm.com,69,16.0,15.0,728,1209,138,10818,52,423,90,15,76,238,978,1790,780
1,12/6/2023,covertswarm.com,69,16.0,15.0,740,1215,138,10764,52,423,85,15,75,246,971,1797,792
1,12/7/2023,covertswarm.com,69,16.0,15.0,739,1220,138,10834,52,423,82,15,76,255,965,1815,791
1,12/8/2023,covertswarm.com,69,16.0,15.0,740,1212,138,10808,52,423,73,15,76,257,967,1833,792
1,12/9/2023,covertswarm.com,69,16.0,15.0,746,1231,138,10871,52,423,68,15,78,262,967,1843,798
1,12/10/2023,covertswarm.com,69,16.0,15.0,753,1233,137,10522,21,117,59,14,78,259,969,1849,774
1,12/11/2023,covertswarm.com,69,16.0,15.0,753,1230,137,10507,21,117,45,14,76,266,972,1859,774
1,12/12/2023,covertswarm.com,69,16.0,15.0,759,1243,136,10651,21,117,32,14,78,270,978,1856,780
1,12/13/2023,covertswarm.com,69,16.0,15.0,754,1240,136,10666,21,117,26,14,78,271,985,1877,775
1,12/14/2023,covertswarm.com,69,16.0,15.0,756,1240,136,10730,21,117,26,14,79,275,989,1871,777
1,12/15/2023,covertswarm.com,69,16.0,15.0,778,1246,135,10730,21,117,26,15,78,274,996,1874,799
1,12/16/2023,covertswarm.com,69,16.0,15.0,783,1253,134,11014,21,117,26,15,81,271,1009,1889,804
1,12/17/2023,covertswarm.com,69,16.0,15.0,792,1227,134,11159,21,117,26,15,83,273,1021,1907,813
1,12/18/2023,covertswarm.com,69,16.0,15.0,800,1258,134,11186,21,117,26,16,83,275,1029,1924,821
1,12/19/2023,covertswarm.com,69,15.0,15.0,811,1270,134,10388,11,51,26,16,83,285,1038,1934,822
1,12/20/2023,covertswarm.com,70,15.0,15.0,825,1284,135,10398,11,51,26,16,84,295,1035,1930,836
1,12/21/2023,covertswarm.com,71,15.0,15.0,840,1280,135,10797,11,51,26,17,83,294,1036,1953,851
1,12/22/2023,covertswarm.com,71,15.0,15.0,839,1283,137,10771,11,51,26,17,81,298,1032,1976,850
1,12/23/2023,covertswarm.com,71,15.0,15.0,820,1203,137,10865,11,51,26,17,83,302,1028,1996,831
1,12/24/2023,covertswarm.com,71,15.0,15.0,818,1207,135,10797,11,51,26,15,85,310,1024,2024,829
1,12/25/2023,covertswarm.com,72,15.0,15.0,800,1191,137,9468,0,0,25,15,85,321,1025,2042,800
1,12/26/2023,covertswarm.com,72,15.0,15.0,804,1207,137,9510,0,0,25,15,85,322,1038,2052,804
1,12/27/2023,covertswarm.com,72,15.0,15.0,824,1272,139,9485,0,0,25,14,85,328,1047,2064,824
1,12/28/2023,covertswarm.com,73,15.0,15.0,860,1268,137,9643,0,0,25,15,85,336,1051,2079,860
1,12/29/2023,covertswarm.com,74,15.0,15.0,864,1269,138,9539,0,0,22,14,86,341,1047,2099,864
1,12/30/2023,covertswarm.com,74,16.0,15.0,864,1269,138,9539,0,0,3,14,86,341,1047,2099,864
1,12/31/2023,covertswarm.com,74,16.0,15.0,863,1234,139,9703,0,0,3,14,87,347,1055,2137,863
1,1/1/2024,covertswarm.com,74,16.0,15.0,866,1238,139,9351,0,0,3,14,84,349,1066,2130,866
1,1/2/2024,covertswarm.com,74,16.0,15.0,918,1229,139,9646,0,0,3,15,85,348,1070,2142,918
1,1/3/2024,covertswarm.com,75,16.0,15.0,928,1258,139,9683,0,0,3,15,85,352,1068,2160,928
1,1/4/2024,covertswarm.com,75,16.0,15.0,944,1277,140,9946,0,0,3,15,83,354,1078,2174,944
1,1/5/2024,covertswarm.com,75,16.0,15.0,948,1277,140,11153,0,0,3,15,82,361,1081,2182,948
1,1/6/2024,covertswarm.com,75,16.0,15.0,977,1312,139,11224,0,0,3,16,83,355,1085,2197,977
1,1/7/2024,covertswarm.com,75,16.0,15.0,975,1304,139,11094,0,0,3,16,82,359,1099,2216,975
1,1/8/2024,covertswarm.com,76,16.0,15.0,959,1343,139,11135,0,0,3,16,83,359,1111,2218,959
1,1/9/2024,covertswarm.com,74,16.0,15.0,967,1343,137,11489,0,0,3,16,83,357,1122,2222,967
1,1/10/2024,covertswarm.com,76,16.0,15.0,955,1337,138,11581,0,0,3,15,85,359,1125,2239,955
1,1/11/2024,covertswarm.com,76,16.0,15.0,969,1422,139,11849,0,0,3,15,87,359,1129,2244,969
1,1/12/2024,covertswarm.com,76,16.0,15.0,911,1387,139,10732,0,0,3,14,88,359,1148,2262,911
1,1/13/2024,covertswarm.com,76,16.0,15.0,919,1398,139,10718,0,0,3,13,89,362,1153,2279,919
1,1/14/2024,covertswarm.com,78,16.0,15.0,923,1403,140,11517,10,66,3,12,91,366,1162,2278,933
1,1/15/2024,covertswarm.com,79,16.0,15.0,923,1404,140,11439,10,66,3,12,92,365,1165,2289,933
1,1/16/2024,covertswarm.com,79,16.0,15.0,881,1328,141,10751,10,66,3,12,92,369,1149,2300,891
1,1/17/2024,covertswarm.com,80,17.0,15.0,878,1308,141,10848,10,66,3,11,95,367,1151,2293,888
1,1/18/2024,covertswarm.com,82,18.0,15.0,882,1294,141,10863,10,66,3,12,95,364,1150,2292,892
1,1/19/2024,covertswarm.com,82,18.0,15.0,880,1292,137,10771,10,66,3,13,84,346,1061,2160,890
1,1/20/2024,covertswarm.com,83,18.0,15.0,875,1300,137,10476,10,66,3,13,84,349,1067,2159,885
1,1/21/2024,covertswarm.com,83,18.0,15.0,884,1313,138,10457,10,66,3,13,85,353,1069,2157,894
1,1/22/2024,covertswarm.com,83,19.0,15.0,897,1312,139,11712,10,66,3,14,89,344,1066,2161,907
1,1/23/2024,covertswarm.com,82,19.0,15.0,894,1297,140,11900,10,66,3,14,90,344,1073,2156,904
1,1/24/2024,covertswarm.com,83,19.0,15.0,913,1324,140,11925,10,66,3,15,90,341,1075,2171,923
1,1/25/2024,covertswarm.com,83,19.0,15.0,914,1325,139,12040,10,66,3,15,92,339,1080,2177,924
1,1/26/2024,covertswarm.com,82,19.0,15.0,900,1306,139,12069,10,66,3,15,92,342,1076,2148,910
1,1/27/2024,covertswarm.com,82,19.0,15.0,894,1306,140,11882,10,66,3,15,92,345,1073,2155,904
1,1/28/2024,covertswarm.com,82,19.0,15.0,894,1301,140,12177,10,66,3,15,93,342,1073,2142,904
1,1/29/2024,covertswarm.com,82,19.0,15.0,883,1282,139,12204,10,66,3,15,95,340,1073,2155,893
1,1/30/2024,covertswarm.com,82,19.0,15.0,893,1317,138,12204,10,66,3,15,95,342,1079,2144,903
1,1/31/2024,covertswarm.com,82,19.0,15.0,921,1368,141,12291,10,66,3,16,100,341,1087,2148,931
1,2/1/2024,covertswarm.com,82,19.0,15.0,934,1395,141,12337,10,66,3,16,102,340,1089,2152,944
1,2/2/2024,covertswarm.com,82,19.0,15.0,932,1407,142,12461,10,66,3,16,102,342,1090,2158,942
1,2/3/2024,covertswarm.com,82,19.0,15.0,966,1462,142,12551,10,66,3,16,102,343,1096,2163,976
1,2/4/2024,covertswarm.com,82,19.0,15.0,977,1482,142,12555,10,66,3,16,102,352,1097,2152,987
1,2/5/2024,covertswarm.com,83,19.0,15.0,962,1443,141,12792,10,66,3,16,102,351,1092,2146,972
1,2/6/2024,covertswarm.com,84,19.0,15.0,987,1428,141,12600,10,66,3,16,102,351,1090,2147,997
1,2/7/2024,covertswarm.com,85,19.0,15.0,1000,1541,142,12396,10,66,3,17,100,356,1084,2130,1010
1,2/8/2024,covertswarm.com,86,19.0,15.0,992,1533,145,12809,10,66,3,17,101,354,1074,2130,1002
1,2/9/2024,covertswarm.com,86,20.0,15.0,994,1533,145,13254,10,66,3,18,101,357,1082,2121,1004
1,2/10/2024,covertswarm.com,86,20.0,15.0,1018,1640,145,13724,10,66,3,19,98,360,1084,2132,1028
1,2/11/2024,covertswarm.com,85,20.0,15.0,966,1547,146,13243,10,66,3,19,97,367,1088,2135,976
1,2/12/2024,covertswarm.com,84,20.0,15.0,948,1524,148,12089,10,66,3,18,98,368,1098,2145,958
1,2/13/2024,covertswarm.com,83,20.0,15.0,1033,1566,148,12083,10,66,3,18,97,371,1102,2151,1043
1,2/14/2024,covertswarm.com,83,20.0,15.0,1022,1473,150,14836,31,194,3,18,97,372,1106,2171,1053
1,2/15/2024,covertswarm.com,83,20.0,14.0,1023,1474,149,14802,31,194,3,18,92,379,1102,2185,1054
1,2/16/2024,covertswarm.com,83,20.0,15.0,1026,1475,150,14805,31,194,3,19,92,377,1111,2193,1057
1,2/17/2024,covertswarm.com,83,20.0,15.0,1022,1474,151,14789,31,194,3,19,90,376,1115,2193,1053
1,2/18/2024,covertswarm.com,83,20.0,15.0,1031,1475,151,14556,31,194,3,21,90,378,1117,2186,1062
1,2/19/2024,covertswarm.com,83,20.0,15.0,1038,1477,151,14750,31,194,3,22,90,379,1112,2179,1069
1,2/20/2024,covertswarm.com,83,20.0,15.0,1042,1480,151,15034,31,194,3,21,92,380,1114,2185,1073
1,2/21/2024,covertswarm.com,82,19.0,15.0,1040,1479,150,15046,31,194,3,21,93,381,1126,2180,1071
1,2/22/2024,covertswarm.com,82,19.0,15.0,1048,1483,151,15056,31,194,3,22,93,379,1129,2185,1079
1,2/23/2024,covertswarm.com,84,18.0,14.0,1049,1485,152,15050,31,194,3,21,94,385,1128,2182,1080
1,2/24/2024,covertswarm.com,84,18.0,15.0,1053,1493,152,15068,31,194,3,21,95,383,1126,2179,1084
1,2/25/2024,covertswarm.com,84,18.0,15.0,1058,1509,152,14810,31,194,3,21,96,383,1128,2176,1089
1,2/26/2024,covertswarm.com,84,19.0,15.0,1062,1523,152,15247,31,194,3,21,97,383,1126,2183,1093
1,2/27/2024,covertswarm.com,84,19.0,15.0,1048,1525,152,15383,31,194,3,21,99,384,1132,2187,1079
1,2/28/2024,covertswarm.com,84,19.0,15.0,1108,1638,152,15383,31,194,3,21,103,383,1134,2200,1139
1,2/29/2024,covertswarm.com,84,18.0,15.0,1082,1587,153,15371,31,194,3,21,104,379,1144,2202,1113
1,3/1/2024,covertswarm.com,84,18.0,15.0,1132,1690,155,15361,31,194,3,21,103,383,1158,2205,1163
1,3/2/2024,covertswarm.com,84,18.0,15.0,1114,1643,156,15012,31,194,3,21,101,388,1168,2200,1145
1,3/3/2024,covertswarm.com,84,18.0,15.0,1169,1744,154,14960,31,194,3,21,101,390,1162,2206,1200
1,3/4/2024,covertswarm.com,84,18.0,15.0,1187,1744,155,15027,31,194,3,22,101,389,1155,2228,1218
1,3/5/2024,covertswarm.com,83,18.0,15.0,1235,1797,155,15375,31,194,3,22,102,390,1148,2221,1266
1,3/6/2024,covertswarm.com,83,18.0,15.0,1214,1774,155,15333,31,194,3,22,99,386,1146,2235,1245
1,3/7/2024,covertswarm.com,83,18.0,15.0,1205,1722,155,15234,31,194,3,23,98,392,1144,2236,1236
1,3/8/2024,covertswarm.com,83,18.0,15.0,1194,1730,155,14838,31,194,3,24,99,390,1146,2238,1225
1,3/9/2024,covertswarm.com,83,18.0,15.0,1166,1733,151,15035,31,194,3,24,99,388,1138,2235,1197
1,3/10/2024,covertswarm.com,83,18.0,15.0,1114,1683,150,14792,31,194,3,23,102,383,1128,2241,1145
1,3/11/2024,covertswarm.com,83,18.0,15.0,1097,1669,150,14372,31,194,3,23,103,380,1123,2248,1128
1,3/12/2024,covertswarm.com,83,18.0,15.0,1132,1653,150,14497,31,194,3,24,99,379,1114,2273,1163
1,3/13/2024,covertswarm.com,84,18.0,15.0,1134,1649,149,13376,20,129,3,22,100,384,1094,2280,1154
1,3/14/2024,covertswarm.com,84,18.0,15.0,1137,1649,149,13335,20,129,3,22,101,382,1100,2269,1157
1,3/15/2024,covertswarm.com,84,18.0,15.0,1164,1714,149,14039,20,129,3,22,102,384,1090,2281,1184
1,3/16/2024,covertswarm.com,84,18.0,15.0,1163,1705,148,14097,20,129,3,21,102,372,1103,2264,1183
1,3/17/2024,covertswarm.com,84,18.0,15.0,1165,1702,150,14153,20,129,3,21,102,366,1116,2270,1185
1,3/18/2024,covertswarm.com,84,18.0,15.0,1170,1733,149,14299,20,129,3,21,108,363,1111,2248,1190
1,3/19/2024,covertswarm.com,84,18.0,15.0,1158,1708,147,14355,20,129,3,18,110,352,1125,2237,1178
1,3/20/2024,covertswarm.com,84,18.0,15.0,1161,1704,145,14262,20,129,3,18,106,354,1133,2240,1181
1,3/21/2024,covertswarm.com,85,18.0,15.0,1160,1702,144,14330,20,129,4,18,100,343,1095,2176,1180
1,3/22/2024,covertswarm.com,85,18.0,15.0,1161,1683,143,14199,20,129,4,18,99,338,1099,2160,1181
1,3/23/2024,covertswarm.com,85,18.0,15.0,1169,1681,145,14237,22,136,4,18,99,327,1112,2154,1191
1,3/24/2024,covertswarm.com,87,19.0,15.0,1169,1683,145,14264,22,136,4,17,101,325,1108,2147,1191
1,3/25/2024,covertswarm.com,87,19.0,15.0,1164,1685,143,14264,22,138,4,17,99,323,1110,2133,1186
1,3/26/2024,covertswarm.com,87,19.0,15.0,1168,1681,143,14204,22,138,4,16,99,320,1113,2124,1190
1,3/27/2024,covertswarm.com,87,19.0,15.0,1163,1704,143,14205,22,138,4,16,100,313,1119,2100,1185
1,3/28/2024,covertswarm.com,88,19.0,15.0,1170,1714,144,14386,22,138,4,16,103,316,1129,2123,1192
1,3/29/2024,covertswarm.com,88,19.0,15.0,1213,1708,145,14684,22,138,4,16,108,329,1154,2164,1235
1,3/30/2024,covertswarm.com,89,19.0,15.0,1230,1709,146,14919,22,138,6,15,109,334,1183,2189,1252
1,3/31/2024,covertswarm.com,89,19.0,15.0,1220,1706,146,15187,22,138,6,15,111,332,1185,2174,1242
1,4/1/2024,covertswarm.com,89,19.0,15.0,1223,1714,146,15338,22,138,6,15,112,332,1192,2166,1245
1,4/2/2024,covertswarm.com,89,19.0,15.0,1240,1722,144,15404,23,138,6,15,112,336,1192,2149,1263
1,4/3/2024,covertswarm.com,90,19.0,15.0,1255,1736,144,16055,32,169,6,15,112,327,1201,2143,1287
1,4/4/2024,covertswarm.com,90,19.0,15.0,1264,1778,144,15530,25,146,6,15,112,328,1204,2143,1289
1,4/5/2024,covertswarm.com,90,19.0,15.0,1311,1787,145,15851,25,150,6,16,114,322,1206,2141,1336
1,4/6/2024,covertswarm.com,90,19.0,15.0,1331,1871,146,15573,31,183,6,18,113,321,1197,2142,1362
1,4/7/2024,covertswarm.com,90,19.0,15.0,1344,1884,146,52065,339,684,6,18,115,319,1202,2135,1683
1,4/8/2024,covertswarm.com,90,19.0,15.0,1339,1856,148,52128,339,684,6,17,118,319,1196,2133,1678
1,4/9/2024,covertswarm.com,90,19.0,15.0,1368,1861,149,52633,337,677,6,17,121,318,1194,2136,1705
