domain,keyword,search_volume,competition,competition_level,cpc,last_updated_time,organic_pos_1,organic_pos_2_3,organic_pos_4_10,organic_pos_11_20,organic_pos_21_30,organic_pos_31_40,organic_pos_41_50,organic_pos_51_60,organic_pos_61_70,organic_pos_71_80,organic_pos_81_90,organic_pos_91_100,paid_pos_1,paid_pos_2_3,paid_pos_4_10,paid_pos_11_20,paid_pos_21_30,paid_pos_31_40,paid_pos_41_50,paid_pos_51_60,paid_pos_61_70,paid_pos_71_80,paid_pos_81_90,paid_pos_91_100,organic_etv,paid_etv,2024-10,2024-09,2024-08,2024-07,2024-06,2024-05,2024-04,2024-03,2024-02,2024-01,2023-12,2023-11
offsec.com,learnone offsec,30,0.029999999329447746,LOW,8.460000038146973,2024-11-10 15:46:48 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,20,20,30,30,20,20,20,20,30,40,50,50
offsec.com,metasploit and armitage,110,0.03999999910593033,LOW,,2024-11-08 04:32:10 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,110,90,110,90,70,140,140,110,110,110,110,140
offsec.com,metasploit armitage,110,0.03999999910593033,LOW,,2024-11-12 18:24:29 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,110,90,110,90,70,140,140,110,110,110,110,140
offsec.com,metasploit command,390,0.009999999776482582,LOW,,2024-11-09 19:32:39 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,390,260,260,320,260,320,480,480,390,390,320,390
offsec.com,metasploit commands,390,0.009999999776482582,LOW,,2024-11-10 10:03:18 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,390,260,260,320,260,320,480,480,390,390,320,390
offsec.com,metasploit console,30,,LOW,,2024-11-13 23:16:37 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,20,20,20,30,20,30,40,20,30,30,20,20
offsec.com,metasploit course,50,0.3499999940395355,MEDIUM,4.230000019073486,2024-11-09 16:23:24 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,50,70,50,70,50,30,40,50,40,50,40,30
offsec.com,metasploit courses,50,0.3499999940395355,MEDIUM,4.230000019073486,2024-11-12 06:52:44 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,50,70,50,70,50,30,40,50,40,50,40,30
offsec.com,metasploit database,70,0.009999999776482582,LOW,,2024-11-12 03:12:45 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,50,50,40,50,50,70,90,90,90,90,50,70
offsec.com,metasploit db,70,0.009999999776482582,LOW,,2024-11-13 21:22:40 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,50,50,40,50,50,70,90,90,90,90,50,70
offsec.com,metasploit meterpreter,90,0.029999999329447746,LOW,,2024-11-12 20:27:58 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,90,110,70,70,70,70,90,90,110,90,90,110
offsec.com,metasploit scan for vulnerabilities,170,0.3100000023841858,LOW,25.059999465942383,2024-11-09 18:37:12 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,110,110,140,140,140,170,210,210,170,170,170,140
offsec.com,metasploit scan vulnerabilities,170,0.3100000023841858,LOW,25.059999465942383,2024-11-15 05:01:56 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,110,110,140,140,140,170,210,210,170,170,170,140
offsec.com,metasploit scanner,50,0.18000000715255737,LOW,11.140000343322754,2024-11-14 12:11:29 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,50,40,30,40,30,40,70,50,50,50,70,30
offsec.com,metasploit scanners,50,0.18000000715255737,LOW,11.140000343322754,2024-11-12 13:07:28 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,50,40,30,40,30,40,70,50,50,50,70,30
offsec.com,metasploit search,50,0.009999999776482582,LOW,,2024-11-15 03:22:31 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,40,50,40,50,30,50,70,70,70,40,50,70
offsec.com,metasploit ssh,30,,LOW,,2024-11-13 00:51:59 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,20,10,10,40,50,40,30,20,20,20,30,30
offsec.com,metasploit training,50,0.3499999940395355,MEDIUM,4.230000019073486,2024-11-12 20:05:22 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,50,70,50,70,50,30,40,50,40,50,40,30
offsec.com,metasploit unleashed,110,0.41999998688697815,MEDIUM,6.730000019073486,2024-11-09 23:19:35 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,210,140,90,110,90,70,110,90,110,110,110,90
offsec.com,metasploit vulnerability scanner,170,0.3100000023841858,LOW,25.059999465942383,2024-11-13 20:23:37 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,110,110,140,140,140,170,210,210,170,170,170,140
offsec.com,metasploit vulnerability scanning,170,0.3100000023841858,LOW,25.059999465942383,2024-11-11 15:52:47 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,110,110,140,140,140,170,210,210,170,170,170,140
offsec.com,metasploit's meterpreter,90,0.029999999329447746,LOW,,2024-11-14 19:58:59 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,90,110,70,70,70,70,90,90,110,90,90,110
offsec.com,metasploit: meterpreter,90,0.029999999329447746,LOW,,2024-11-10 06:55:25 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,90,110,70,70,70,70,90,90,110,90,90,110
offsec.com,meterpreter command,260,,LOW,,2024-11-11 07:33:03 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,210,210,170,210,170,210,320,320,260,260,260,260
offsec.com,meterpreter commands,260,,LOW,,2024-11-15 04:10:43 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,210,210,170,210,170,210,320,320,260,260,260,260
offsec.com,meterpreter metasploit,90,0.029999999329447746,LOW,,2024-11-11 02:06:46 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,90,110,70,70,70,70,90,90,110,90,90,110
offsec.com,meterpreter shell command,20,,LOW,,2024-11-11 16:59:57 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,10,20,10,20,10,10,30,20,30,20,40,30
offsec.com,meterpreter shell commands,20,,LOW,,2024-11-13 10:22:56 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,10,20,10,20,10,10,30,20,30,20,40,30
offsec.com,msf console,50,,LOW,,2024-11-15 05:01:55 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,40,50,40,40,30,50,50,50,50,40,30,50
offsec.com,msf database,30,,LOW,,2024-11-14 11:40:37 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,20,20,50,70,40,20,10,20,20,10,10,20
offsec.com,msf exploit,30,0.019999999552965164,LOW,,2024-11-13 03:32:46 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,20,30,10,20,20,20,50,30,20,30,30,30
offsec.com,msfconsole,390,0.03999999910593033,LOW,15.550000190734863,2024-11-11 21:29:36 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,390,390,390,390,320,390,480,480,480,390,390,480
offsec.com,msfconsole command,90,,LOW,,2024-11-11 12:43:35 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,90,70,70,70,70,90,70,70,90,70,70,90
offsec.com,msfconsole commands,90,,LOW,,2024-11-11 22:46:35 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,90,70,70,70,70,90,70,70,90,70,70,90
offsec.com,msfconsole exploit,30,0.019999999552965164,LOW,,2024-11-13 19:06:22 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,20,30,10,20,20,20,50,30,20,30,30,30
offsec.com,msfpayload,30,0.019999999552965164,LOW,,2024-11-10 03:26:38 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,20,10,30,30,20,20,30,50,50,50,30,30
offsec.com,msfvenom,880,0.019999999552965164,LOW,9.399999618530273,2024-11-08 22:11:41 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,880,880,880,880,880,880,1000,1000,1000,880,880,1000
offsec.com,msfvenom download,30,0.14000000059604645,LOW,24.889999389648438,2024-11-12 22:43:08 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,10,40,20,20,40,20,30,30,20,20,20,30
offsec.com,msfvenom encoder,30,,LOW,,2024-11-11 15:35:27 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,30,30,30,30,30,30,40,40,30,20,40,20
offsec.com,msfvenom encoders,30,,LOW,,2024-11-10 08:26:57 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,30,30,30,30,30,30,40,40,30,20,40,20
offsec.com,msfvenom payload,40,,LOW,,2024-11-13 02:50:25 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,20,30,30,40,40,40,40,50,50,30,40,50
offsec.com,netcat backdoor,30,,LOW,,2024-11-15 03:57:18 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,50,10,10,30,20,20,40,20,20,10,30,50
offsec.com,offensive cyber security certification,30,0.23999999463558197,LOW,9.260000228881836,2024-11-10 22:46:35 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,30,30,30,20,30,30,30,30,30,30,30,30
offsec.com,offensive cyber security certifications,30,0.23999999463558197,LOW,9.260000228881836,2024-11-12 23:00:57 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,30,30,30,20,30,30,30,30,30,30,30,30
offsec.com,offensive cyber security course,30,0.5699999928474426,MEDIUM,15.510000228881836,2024-11-14 01:22:27 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,90,210,40,10,20,10,10,10,10,10,10,0
offsec.com,offensive security,2900,0.11999999731779099,LOW,3.8600001335144043,2024-11-14 23:19:44 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,2900,2900,2900,2400,2900,2900,2900,2900,3600,3600,3600,3600
offsec.com,offensive security,2900,0.11999999731779099,LOW,3.8600001335144043,2024-11-14 23:19:44 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,2900,2900,2900,2400,2900,2900,2900,2900,3600,3600,3600,3600
offsec.com,offensive security careers,30,0.029999999329447746,LOW,,2024-11-11 17:47:44 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,30,10,30,110,40,30,20,10,30,20,20,20
offsec.com,offensive security cert,40,0.27000001072883606,LOW,4.010000228881836,2024-11-14 13:52:05 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,30,20,50,30,50,30,50,50,30,70,30,30
offsec.com,offensive security certificate,40,0.27000001072883606,LOW,4.010000228881836,2024-11-13 05:54:41 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,30,20,50,30,50,30,50,50,30,70,30,30
offsec.com,offensive security certification,320,0.3199999928474426,LOW,8.380000114440918,2024-11-15 10:08:44 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,260,320,390,390,260,260,210,260,320,260,320,260
offsec.com,offensive security certification cost,720,0.1899999976158142,LOW,12.050000190734863,2024-11-14 15:36:07 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,590,1000,720,720,880,720,590,590,720,720,590,590
offsec.com,offensive security certifications,320,0.3199999928474426,LOW,8.380000114440918,2024-11-09 21:56:50 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,260,320,390,390,260,260,210,260,320,260,320,260
offsec.com,offensive security certified,320,0.3199999928474426,LOW,8.380000114440918,2024-11-13 02:58:22 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,260,320,390,390,260,260,210,260,320,260,320,260
offsec.com,offensive security certified professional,9900,0.1899999976158142,LOW,21.760000228881836,2024-11-09 17:49:35 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,9900,9900,9900,9900,9900,12100,9900,9900,12100,12100,9900,12100
offsec.com,offensive security certified professional certification,720,0.25999999046325684,LOW,13.979999542236328,2024-11-13 20:26:43 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,720,720,720,720,720,880,720,880,880,880,720,720
offsec.com,offensive security certified professional cost,320,0.05000000074505806,LOW,4.239999771118164,2024-11-11 17:23:58 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,320,390,320,320,320,320,390,320,390,390,260,320
offsec.com,offensive security certified professional course,320,0.4300000071525574,MEDIUM,14.4399995803833,2024-11-14 21:16:43 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,170,260,720,1000,170,210,170,170,210,260,210,260
offsec.com,offensive security certified professional exam,480,0.12999999523162842,LOW,20.139999389648438,2024-11-08 19:09:44 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,480,390,480,480,390,480,480,480,590,480,390,480
offsec.com,offensive security certified professional oscp,720,0.25999999046325684,LOW,13.979999542236328,2024-11-13 17:13:31 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,720,720,720,720,720,880,720,880,880,880,720,720
offsec.com,offensive security certified professional price,210,0.09000000357627869,LOW,10.84000015258789,2024-11-11 13:25:33 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,260,320,260,320,390,210,140,170,210,170,110,170
offsec.com,offensive security certified professional training,480,0.3400000035762787,MEDIUM,13.539999961853027,2024-11-10 02:42:01 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,720,480,390,390,390,390,390,390,480,480,390,390
offsec.com,offensive security certs,30,0.20999999344348907,LOW,5.619999885559082,2024-11-14 10:12:33 +00:00,273,182,706,885,818,1035,1149,1265,1335,1347,1531,1402,11,0,0,0,0,0,0,0,0,0,0,0,77396.52381291799,583.7310056686401,30,30,30,40,40,20,40,30,40,40,30,20
whiteknightlabs.com,white knight labs,210,,LOW,,2024-11-14 06:23:37 +00:00,1,5,21,58,58,57,58,53,60,39,61,45,0,0,0,0,0,0,0,0,0,0,0,0,848.3612796850502,0.0,260,210,260,170,210,210,210,210,320,170,70,90
whiteknightlabs.com,illicit search,260,0.05000000074505806,LOW,,2024-11-15 03:46:14 +00:00,1,5,21,58,58,57,58,53,60,39,61,45,0,0,0,0,0,0,0,0,0,0,0,0,848.3612796850502,0.0,50,50,70,70,90,70,140,320,720,720,480,480
whiteknightlabs.com,white knight security,50,0.07000000029802322,LOW,3.2200000286102295,2024-11-13 04:38:44 +00:00,1,5,21,58,58,57,58,53,60,39,61,45,0,0,0,0,0,0,0,0,0,0,0,0,848.3612796850502,0.0,40,40,30,50,40,70,50,50,40,70,50,40
whiteknightlabs.com,malware simulation,30,0.17000000178813934,LOW,4.779999732971191,2024-11-08 17:52:42 +00:00,1,5,21,58,58,57,58,53,60,39,61,45,0,0,0,0,0,0,0,0,0,0,0,0,848.3612796850502,0.0,20,30,30,20,20,20,30,20,30,20,10,40
whiteknightlabs.com,ransomware for testing,30,0.5299999713897705,MEDIUM,18.139999389648438,2024-11-08 20:17:26 +00:00,1,5,21,58,58,57,58,53,60,39,61,45,0,0,0,0,0,0,0,0,0,0,0,0,848.3612796850502,0.0,20,30,20,30,30,40,40,50,40,40,20,40
whiteknightlabs.com,test ransomware,30,0.5299999713897705,MEDIUM,18.139999389648438,2024-11-09 15:10:57 +00:00,1,5,21,58,58,57,58,53,60,39,61,45,0,0,0,0,0,0,0,0,0,0,0,0,848.3612796850502,0.0,20,30,20,30,30,40,40,50,40,40,20,40
whiteknightlabs.com,illicit services,390,,LOW,,2024-11-08 16:47:28 +00:00,1,5,21,58,58,57,58,53,60,39,61,45,0,0,0,0,0,0,0,0,0,0,0,0,848.3612796850502,0.0,170,170,170,210,170,260,210,390,720,720,720,720
whiteknightlabs.com,anti cheat bypass,40,0.029999999329447746,LOW,,2024-11-14 20:46:58 +00:00,1,5,21,58,58,57,58,53,60,39,61,45,0,0,0,0,0,0,0,0,0,0,0,0,848.3612796850502,0.0,20,40,50,40,50,50,40,40,40,40,30,70
whiteknightlabs.com,offensive training,30,,LOW,,2024-11-11 16:18:18 +00:00,1,5,21,58,58,57,58,53,60,39,61,45,0,0,0,0,0,0,0,0,0,0,0,0,848.3612796850502,0.0,10,30,20,10,30,70,20,20,40,20,40,20
whiteknightlabs.com,red team training courses,30,0.5899999737739563,MEDIUM,8.399999618530273,2024-11-15 09:38:27 +00:00,1,5,21,58,58,57,58,53,60,39,61,45,0,0,0,0,0,0,0,0,0,0,0,0,848.3612796850502,0.0,30,20,10,40,50,30,40,40,30,40,20,30
whiteknightlabs.com,knight labs,880,,LOW,,2024-11-15 03:31:42 +00:00,1,5,21,58,58,57,58,53,60,39,61,45,0,0,0,0,0,0,0,0,0,0,0,0,848.3612796850502,0.0,1000,720,590,590,590,880,1300,1000,1000,720,880,1300
whiteknightlabs.com,ransomware test,30,0.5299999713897705,MEDIUM,18.139999389648438,2024-11-14 23:31:47 +00:00,1,5,21,58,58,57,58,53,60,39,61,45,0,0,0,0,0,0,0,0,0,0,0,0,848.3612796850502,0.0,20,30,20,30,30,40,40,50,40,40,20,40
whiteknightlabs.com,simulate ransomware,90,0.5199999809265137,MEDIUM,30.520000457763672,2024-11-10 19:01:25 +00:00,1,5,21,58,58,57,58,53,60,39,61,45,0,0,0,0,0,0,0,0,0,0,0,0,848.3612796850502,0.0,50,70,70,50,70,90,90,90,90,90,70,110
whiteknightlabs.com,boblov kj21,110,1.0,HIGH,0.5199999809265137,2024-11-13 21:35:22 +00:00,1,5,21,58,58,57,58,53,60,39,61,45,0,0,0,0,0,0,0,0,0,0,0,0,848.3612796850502,0.0,40,30,50,70,70,110,170,110,170,210,170,140
whiteknightlabs.com,knight security training,30,0.10000000149011612,LOW,5.170000076293945,2024-11-08 04:35:00 +00:00,1,5,21,58,58,57,58,53,60,39,61,45,0,0,0,0,0,0,0,0,0,0,0,0,848.3612796850502,0.0,30,30,30,50,30,20,30,30,30,30,0,0
whiteknightlabs.com,ransomware simulation,40,0.3700000047683716,MEDIUM,24.59000015258789,2024-11-09 10:36:43 +00:00,1,5,21,58,58,57,58,53,60,39,61,45,0,0,0,0,0,0,0,0,0,0,0,0,848.3612796850502,0.0,40,90,30,20,30,30,50,30,40,30,30,50
whiteknightlabs.com,ransomware testing,30,0.5299999713897705,MEDIUM,18.139999389648438,2024-11-12 19:56:14 +00:00,1,5,21,58,58,57,58,53,60,39,61,45,0,0,0,0,0,0,0,0,0,0,0,0,848.3612796850502,0.0,20,30,20,30,30,40,40,50,40,40,20,40
whiteknightlabs.com,offensive cyber security course,30,0.5699999928474426,MEDIUM,15.510000228881836,2024-11-14 01:22:27 +00:00,1,5,21,58,58,57,58,53,60,39,61,45,0,0,0,0,0,0,0,0,0,0,0,0,848.3612796850502,0.0,90,210,40,10,20,10,10,10,10,10,10,0
whiteknightlabs.com,ransomware-simulator,90,0.5199999809265137,MEDIUM,30.520000457763672,2024-11-09 19:55:21 +00:00,1,5,21,58,58,57,58,53,60,39,61,45,0,0,0,0,0,0,0,0,0,0,0,0,848.3612796850502,0.0,50,70,70,50,70,90,90,90,90,90,70,110
whiteknightlabs.com,red team training,210,0.4000000059604645,MEDIUM,6.389999866485596,2024-11-08 20:40:17 +00:00,1,5,21,58,58,57,58,53,60,39,61,45,0,0,0,0,0,0,0,0,0,0,0,0,848.3612796850502,0.0,210,320,320,320,170,170,210,210,210,210,140,210
whiteknightlabs.com,white knight llc,30,,LOW,,2024-11-08 11:45:24 +00:00,1,5,21,58,58,57,58,53,60,39,61,45,0,0,0,0,0,0,0,0,0,0,0,0,848.3612796850502,0.0,30,40,10,20,50,50,20,50,40,10,20,30
whiteknightlabs.com,dark web scanning service,70,0.7200000286102295,HIGH,88.52999877929688,2024-11-10 03:14:30 +00:00,1,5,21,58,58,57,58,53,60,39,61,45,0,0,0,0,0,0,0,0,0,0,0,0,848.3612796850502,0.0,70,70,70,40,50,50,110,110,90,50,40,30
whiteknightlabs.com,elpt exam,90,0.029999999329447746,LOW,,2024-11-11 10:21:44 +00:00,1,5,21,58,58,57,58,53,60,39,61,45,0,0,0,0,0,0,0,0,0,0,0,0,848.3612796850502,0.0,50,50,70,50,50,30,50,210,260,110,40,70
whiteknightlabs.com,password audit active directory,30,0.3400000035762787,MEDIUM,49.150001525878906,2024-11-10 07:06:32 +00:00,1,5,21,58,58,57,58,53,60,39,61,45,0,0,0,0,0,0,0,0,0,0,0,0,848.3612796850502,0.0,40,30,20,20,30,30,40,30,30,50,20,30
whiteknightlabs.com,red team course,110,0.4699999988079071,MEDIUM,6.329999923706055,2024-11-14 13:32:29 +00:00,1,5,21,58,58,57,58,53,60,39,61,45,0,0,0,0,0,0,0,0,0,0,0,0,848.3612796850502,0.0,110,90,260,320,110,90,90,70,70,70,70,70
whiteknightlabs.com,red team cyber security course,210,0.07999999821186066,LOW,1.2400000095367432,2024-11-11 09:41:24 +00:00,1,5,21,58,58,57,58,53,60,39,61,45,0,0,0,0,0,0,0,0,0,0,0,0,848.3612796850502,0.0,1000,1300,110,10,10,10,10,10,10,10,10,10
whiteknightlabs.com,white knight company,40,,LOW,,2024-11-09 18:15:25 +00:00,1,5,21,58,58,57,58,53,60,39,61,45,0,0,0,0,0,0,0,0,0,0,0,0,848.3612796850502,0.0,40,40,50,40,50,90,70,30,30,40,20,10
whiteknightlabs.com,knightlabs,70,,LOW,,2024-11-11 21:58:50 +00:00,1,5,21,58,58,57,58,53,60,39,61,45,0,0,0,0,0,0,0,0,0,0,0,0,848.3612796850502,0.0,70,40,30,40,30,70,90,90,90,40,90,90
whiteknightlabs.com,red team labs,30,0.09000000357627869,LOW,,2024-11-10 01:52:32 +00:00,1,5,21,58,58,57,58,53,60,39,61,45,0,0,0,0,0,0,0,0,0,0,0,0,848.3612796850502,0.0,30,30,20,40,40,20,30,40,20,30,40,40
whiteknightlabs.com,whiteknight,18100,0.009999999776482582,LOW,4.739999771118164,2024-11-08 15:16:04 +00:00,1,5,21,58,58,57,58,53,60,39,61,45,0,0,0,0,0,0,0,0,0,0,0,0,848.3612796850502,0.0,18100,18100,18100,18100,18100,18100,18100,18100,18100,18100,14800,14800
whiteknightlabs.com,caido,1000,,LOW,,2024-11-11 08:03:05 +00:00,1,5,21,58,58,57,58,53,60,39,61,45,0,0,0,0,0,0,0,0,0,0,0,0,848.3612796850502,0.0,1300,1300,1000,880,1000,1600,880,1300,1000,880,590,720
